0.0012225,0.0065492,0.0032275,0.015452,0.0046214,0.018534,0.0089024,0.034318,0.0041502,0.017506,0.0082428,0.033007,0.013201,0.042885,0.020699,0.067491
0.0011987,0.006421,0.0031667,0.015162,0.004532,0.01818,0.0087385,0.033696,0.0040708,0.017173,0.0080924,0.032411,0.012951,0.042091,0.020329,0.06627
0.0011755,0.0062957,0.0031073,0.014878,0.0044446,0.017833,0.008578,0.033088,0.0039932,0.016848,0.0079451,0.031828,0.012706,0.041314,0.019967,0.065077
0.0011528,0.0061732,0.0030491,0.014601,0.0043591,0.017493,0.0084209,0.032492,0.0039172,0.01653,0.0078008,0.031257,0.012467,0.040554,0.019612,0.063911
0.0011306,0.0060534,0.0029922,0.014329,0.0042755,0.017161,0.008267,0.031908,0.0038429,0.016218,0.0076595,0.030698,0.012232,0.039809,0.019264,0.06277
0.0011089,0.0059363,0.0029365,0.014063,0.0041938,0.016837,0.0081163,0.031336,0.0037702,0.015913,0.0075212,0.03015,0.012003,0.03908,0.018923,0.061655
0.0010877,0.0058219,0.002882,0.013802,0.0041138,0.016519,0.0079688,0.030776,0.0036991,0.015615,0.0073856,0.029613,0.011778,0.038366,0.018589,0.060563
0.0010669,0.0057099,0.0028287,0.013547,0.0040357,0.016208,0.0078243,0.030227,0.0036295,0.015323,0.0072529,0.029087,0.011558,0.037667,0.018261,0.059495
0.0010466,0.0056005,0.0027765,0.013298,0.0039592,0.015903,0.0076828,0.029689,0.0035615,0.015038,0.0071228,0.028572,0.011343,0.036982,0.01794,0.05845
0.0010268,0.0054934,0.0027254,0.013053,0.0038844,0.015605,0.0075442,0.029163,0.0034949,0.014758,0.0069954,0.028067,0.011133,0.036312,0.017625,0.057427
0.0010074,0.0053887,0.0026753,0.012814,0.0038112,0.015314,0.0074084,0.028647,0.0034298,0.014484,0.0068706,0.027573,0.010927,0.035655,0.017317,0.056426
0.00098837,0.0052863,0.0026264,0.01258,0.0037396,0.015029,0.0072755,0.028141,0.003366,0.014216,0.0067483,0.027088,0.010725,0.035012,0.017015,0.055446
0.0009698,0.0051862,0.0025784,0.01235,0.0036696,0.014749,0.0071452,0.027645,0.0033036,0.013954,0.0066285,0.026613,0.010528,0.034382,0.016719,0.054486
0.00095164,0.0050882,0.0025315,0.012126,0.0036011,0.014476,0.0070177,0.02716,0.0032426,0.013697,0.0065112,0.026147,0.010334,0.033765,0.016428,0.053546
0.00093387,0.0049924,0.0024856,0.011906,0.0035341,0.014208,0.0068927,0.026684,0.0031828,0.013446,0.0063962,0.025691,0.010145,0.03316,0.016143,0.052626
