0.12221,0.29777,0.15017,0.33262,0.21461,0.40869,0.22289,0.40133,0.38032,0.4588,0.43204,0.51305,0.41809,0.4955,0.43825,0.65979,0.16939,0.43259,0.16198,0.4692,0.39545,0.48328,0.39692,0.64531,0.40041,0.50905,0.37745,0.52069,0.49717,0.5438,0.50473,0.54065
0.10972,0.28137,0.12934,0.30822,0.20013,0.39516,0.21055,0.38198,0.36561,0.4505,0.42646,0.50511,0.40656,0.48977,0.42799,0.63043,0.19233,0.43616,0.17933,0.47152,0.39894,0.48176,0.4049,0.62215,0.40858,0.50709,0.38601,0.51988,0.49427,0.53913,0.50244,0.54017
0.098102,0.26468,0.10987,0.28116,0.186,0.38109,0.19975,0.36129,0.34917,0.44122,0.4191,0.49687,0.39408,0.4835,0.41666,0.60124,0.21671,0.43752,0.19865,0.47351,0.39871,0.47907,0.40956,0.59765,0.41614,0.50467,0.39476,0.52024,0.49064,0.53441,0.49959,0.54148
0.087918,0.24861,0.093037,0.25345,0.17284,0.36718,0.18942,0.3402,0.33227,0.43153,0.4106,0.48864,0.38134,0.47699,0.40489,0.57585,0.23947,0.43666,0.21806,0.47472,0.39514,0.47545,0.41068,0.57584,0.42221,0.50186,0.40266,0.5223,0.48648,0.5298,0.49639,0.545
0.078987,0.23321,0.078557,0.2255,0.16061,0.35341,0.17712,0.31872,0.31521,0.42152,0.40124,0.4803,0.36842,0.47025,0.39277,0.55417,0.25979,0.43391,0.23749,0.47513,0.38899,0.47106,0.40891,0.55713,0.42682,0.49868,0.40972,0.52662,0.48183,0.52527,0.49287,0.55124
0.070481,0.21743,0.064792,0.19445,0.14855,0.33893,0.16021,0.29512,0.29673,0.41057,0.39059,0.47109,0.35449,0.46284,0.37952,0.53413,0.28051,0.42956,0.26109,0.47537,0.38045,0.46583,0.40488,0.54004,0.43111,0.49506,0.41775,0.53524,0.47643,0.52057,0.48886,0.56314
0.06308,0.20252,0.053233,0.16425,0.13747,0.32465,0.14076,0.27121,0.27863,0.39948,0.37815,0.46153,0.34057,0.4552,0.36612,0.51681,0.29616,0.42353,0.28386,0.47452,0.37003,0.45993,0.39839,0.52527,0.43348,0.49097,0.42461,0.54482,0.47047,0.51586,0.48439,0.58036
0.056613,0.18847,0.04355,0.13566,0.12729,0.31059,0.12217,0.24715,0.26111,0.38813,0.36226,0.45159,0.32674,0.44736,0.35269,0.5014,0.30625,0.4162,0.30409,0.47266,0.35829,0.45349,0.39001,0.51213,0.434,0.48644,0.43031,0.55023,0.46399,0.51112,0.47948,0.60237
0.050726,0.17483,0.035026,0.10796,0.11771,0.29641,0.10534,0.22216,0.24369,0.37599,0.34183,0.44091,0.31267,0.43919,0.33903,0.48691,0.31167,0.40769,0.32172,0.47005,0.34534,0.4465,0.3801,0.49983,0.43312,0.48145,0.43567,0.549,0.4569,0.50626,0.47405,0.62824
0.045529,0.16198,0.027899,0.083632,0.10893,0.28246,0.091057,0.19716,0.22702,0.36331,0.31897,0.42968,0.29877,0.43092,0.32562,0.4733,0.31122,0.39803,0.33423,0.46642,0.33169,0.43914,0.36909,0.48821,0.4304,0.47599,0.43986,0.54227,0.44929,0.50129,0.46814,0.64835
